,시작지점의 위도,시작지점의 경도,열의 합
140,33.2750441834306,126.233439577445,0.20621999999999996
141,33.2753737946217,126.232714229452,0.20622
142,33.2776610959435,126.66250635879,0.3437
143,33.2781680404405,126.667650841978,0.3437
144,33.2791450972975,126.368597660936,0.3437
145,33.2798825926432,126.685954345036,0.3437
146,33.280072104575,126.362147497048,0.38124179449747336
147,33.2800843832163,126.362057805155,0.4188680000000001
148,33.2801152650928,126.361832224125,0.38125234883503323
149,33.2809632410576,126.356788105407,0.4121932819074334
150,33.2815634050191,126.703139725443,0.3437
151,33.2821780883877,126.226140969467,0.20622000000000001
152,33.28277135834,126.71671805997,0.13748000000000002
153,33.2835929760451,126.72059078578,0.24383754160556018
154,33.2841889873216,126.723306080511,0.4234651916178969
155,33.2844393269907,126.72444657018,0.5640550204081632
156,33.2845515647929,126.724957896651,0.601568
157,33.2856382802965,126.720975392001,0.31228542559905337
158,33.2858228659624,126.301572261399,0.20622000000000001
159,33.2859738355288,126.301788854528,0.20622
160,33.286083045153,126.720954934426,0.3809918308845282
161,33.2873555929438,126.736525350221,0.601568
162,33.2875816779813,126.737511915442,0.601568
163,33.2879973405581,126.73932573127,0.32018
164,33.2883683638233,126.655399767109,0.32018
165,33.2890033988558,126.744291235786,0.32018
166,33.2898608129204,126.487408898862,0.418413
167,33.2901160641003,126.489005717124,0.3806844337977605
168,33.291358503068,126.514456562174,0.3807616738889363
169,33.2914040809002,126.513613030567,0.38096389386429674
170,33.2917307309558,126.504396273486,0.3808963261110637
171,33.2917471170944,126.505009654368,0.38082900000000003
172,33.2918924598082,126.556170668223,0.343245
173,33.2956107099388,126.595225981145,0.20622
174,33.2986244481363,126.333607029843,0.418868
175,33.2989375777864,126.333934442885,0.41886799999999996
176,33.2990957109828,126.333776830927,0.32018
177,33.299657796531,126.346168833822,0.480725
178,33.3007960854078,126.600331823589,0.20621999999999996
179,33.3011139809425,126.719616165293,0.41198500000000005
180,33.3017771487254,126.334880977051,0.32018
181,33.3053587852904,126.598913748991,0.2440208489004097
182,33.3058672207151,126.599081327413,0.24913645145709223
183,33.306979118628,126.805807391906,0.212648
184,33.3070278662274,126.806303074568,0.212648
185,33.3082357708673,126.598689775097,0.2194719618571205
186,33.3084648628453,126.716271392627,0.38892
187,33.308714067282,126.715982852214,0.38892
188,33.3115378973186,126.345810011415,0.3437
189,33.3123352005829,126.695861338159,0.212648
190,33.3124488322458,126.696172610045,0.174663230797036
191,33.3125090260766,126.70386319978,0.13748000000000002
192,33.3151109569679,126.71433283182,0.32018
193,33.3153083870423,126.714352808608,0.32018
194,33.3169132415404,126.624634355945,0.46408799999999995
195,33.3170653795339,126.623867244628,0.46088111541053045
196,33.3174588352417,126.269868073231,0.274505
197,33.3180748118772,126.618196796626,0.4951680288766966
198,33.318126212427,126.61789997756,0.5328280000000001
199,33.3187460944421,126.247148330437,0.343245
200,33.320920712645,126.350630360301,0.35091073475458606
201,33.3212695048757,126.350777859317,0.3813192438109528
202,33.3215519207645,126.24487064639,0.13748000000000002
203,33.3220181344517,126.645196159801,0.3672316881748749
204,33.3228507506081,126.351446867507,0.3437
205,33.3231972412071,126.24874876058,0.22885716755815402
206,33.3236301198009,126.760714394103,0.262596
207,33.323817078251,126.760979379043,0.262596
208,33.3250958586337,126.665698173918,0.38892
209,33.3269084908927,126.253024699282,0.274505
210,33.3306727104676,126.354986792423,0.32018
211,33.3308220849345,126.354178885417,0.32018
212,33.3317422004502,126.676430650614,0.4264533769482394
213,33.3319812617056,126.677098121253,0.464088
214,33.3367559317746,126.610141131028,0.29322
215,33.3368484929151,126.842085961552,0.13748000000000002
216,33.3371583941088,126.610343112579,0.24963279236276847
217,33.3372436401165,126.695809499868,0.464088
218,33.3373978762042,126.69611703357,0.42664922411128287
219,33.3410595183512,126.84536106228,0.13748000000000002
220,33.3430785788992,126.182616549771,0.3437
221,33.3434280453514,126.703706428063,0.38892
222,33.3446283972409,126.849278713014,0.13748000000000002
223,33.3452396554215,126.850113181832,0.13748000000000002
224,33.3468294461737,126.35799118119,0.3437
225,33.3483047201916,126.614293468602,0.20621999999999996
226,33.3486912309989,126.614598570799,0.20622
227,33.3488281769465,126.186248165403,0.3437
228,33.3493201973857,126.774116261159,0.262596
229,33.3494944001729,126.77419960719,0.262596
230,33.3502706793162,126.256059667601,0.137025
231,33.3505037534043,126.256015998507,0.137025
232,33.3514255849429,126.255678604345,0.2243884594835263
233,33.3518061088766,126.35960820219,0.3812945169293909
234,33.3521050006984,126.359704952658,0.418868
235,33.3542775559552,126.186986980213,0.3437
236,33.3560981164777,126.187070448091,0.3437
237,33.3568288903559,126.264074966853,0.38892
238,33.3583578838584,126.271651731813,0.3226163041047756
239,33.3598385219255,126.267782917486,0.13748000000000002
240,33.3613084756441,126.766621876688,0.13748000000000002
241,33.3617166685293,126.766957856919,0.13748000000000002
242,33.3643362111469,126.769408879407,0.19998178212680978
243,33.3644710279554,126.769568210235,0.23433785965959988
244,33.3675062106573,126.258149855032,0.343245
245,33.3690809994107,126.625053332856,0.24387934739856798
246,33.3692807470292,126.625250130753,0.28138799999999997
247,33.3702639693307,126.283715558013,0.32017999999999996
248,33.3720564003339,126.471800187543,0.20621999999999996
249,33.3721404695887,126.47179165024,0.20622
250,33.3744406582937,126.214841472693,0.212648
251,33.3745146136494,126.215045296956,0.175088953808214
252,33.3748569476226,126.279223948345,0.32018
253,33.3750433040544,126.216456105199,0.13748000000000002
254,33.3787239600463,126.226134042143,0.27496000000000004
255,33.3817302929314,126.792312233733,0.20622
256,33.3821613895346,126.236043219808,0.24072615732880592
257,33.3836004291836,126.793649386534,0.1946200162469537
258,33.3875379604157,126.249126573228,0.20622000000000001
259,33.3880889286135,126.48585016514,0.24921683428710578
260,33.3881613476204,126.485989733783,0.29322
261,33.3897548658939,126.79830079279,0.32018
262,33.3901874292222,126.485480480005,0.20622
263,33.3912104917744,126.483575386505,0.20622
264,33.3920346928207,126.616634919623,0.28138799999999997
265,33.3922804781201,126.616521247203,0.28138799999999997
266,33.392365918808,126.263513407257,0.343245
267,33.3931894296438,126.263195355151,0.3134988528525176
268,33.3939720373427,126.263059814728,0.31149727628237683
269,33.3942280379071,126.263041501652,0.3126807237176232
270,33.3943729704065,126.80097882227,0.343245
271,33.3949346192914,126.801028695,0.3806574879829632
272,33.395311044852,126.801148098043,0.41841300000000003
273,33.3963338661156,126.260544291868,0.20622
274,33.3984515222728,126.788154650986,0.343245
275,33.3986618356017,126.263630073462,0.27495307403616515
276,33.4011879129732,126.874795657301,0.38892000000000004
277,33.4025455223039,126.864244167405,0.38892
278,33.4048485223969,126.269429417346,0.3437
279,33.4053193515595,126.255541108991,0.35708373496659246
280,33.4053627518928,126.260026941304,0.41978174531409745
281,33.4054317833372,126.260225831377,0.41366801366993716
282,33.4060370643012,126.619933238675,0.28138799999999997
283,33.4061811269814,126.61985723897,0.28138799999999997
284,33.4084313137117,126.263029936649,0.37164399152670596
285,33.4087089082702,126.772896686254,0.3805533227383863
286,33.4089128263088,126.77251809943,0.3807079450549451
287,33.4092873681044,126.264015357447,0.38892
288,33.4094155336088,126.259139099184,0.32018
289,33.4104233975029,126.769649856404,0.343245
290,33.4112548765453,126.257313117693,0.32018
291,33.4120865328011,126.268407999409,0.38892
292,33.4124213353622,126.832254199622,0.36093866289198606
293,33.4125732567196,126.258674169467,0.32018
294,33.4129446319396,126.396510708206,0.41886799999999996
295,33.4131578284173,126.396836691133,0.38128050153588383
296,33.4135600432656,126.259692895518,0.32018
297,33.4140106879684,126.398139535226,0.3437
298,33.4141750121486,126.269377560844,0.38892
299,33.4147331477548,126.481364949343,0.2665891992061789
300,33.4153259917155,126.479581011194,0.343245
301,33.4155294753793,126.261797126147,0.32018
302,33.4158543002155,126.262738636331,0.32018
303,33.4174495715507,126.262952680503,0.35324520931299463
304,33.4178006887455,126.264683922665,0.38892
305,33.4179961298307,126.277207879887,0.418868
306,33.4183386117339,126.27731391996,0.418868
307,33.418411972574,126.268029025365,0.365025
308,33.4194233971314,126.491494792806,0.20622
309,33.4194794674455,126.405896726196,0.3437
310,33.4198281966989,126.759321908228,0.343245
311,33.4204354708476,126.758748665587,0.3808147771050142
312,33.4206135728199,126.273076690119,0.32018
313,33.420695495589,126.758506579942,0.380821880469786
314,33.4209546113693,126.273750041819,0.32018
315,33.4211092497844,126.407258975842,0.3437
316,33.4217932702362,126.676660673224,0.34324499999999997
317,33.4221445845451,126.278124511889,0.32018
318,33.4226724285996,126.492934823993,0.20622000000000001
319,33.4239548116737,126.314598972409,0.262596
320,33.424114441458,126.314799147584,0.23386812860970527
321,33.4243430624178,126.675832497175,0.3087570876914066
322,33.4244279085006,126.409395782267,0.3437
323,33.427747274683,126.662612038652,0.37342002812955283
324,33.4277487730194,126.66233499398,0.399621
325,33.4288406442461,126.750881044473,0.343245
326,33.429389217233,126.352388150391,0.32018
327,33.429713699874,126.328707243469,0.1827
328,33.4307418267952,126.674332674448,0.30083024593677443
329,33.4309930548769,126.674168320865,0.3370760522072937
330,33.4319637416378,126.862525855693,0.343245
331,33.433558179785,126.672297792843,0.343245
332,33.4337941530909,126.420434645663,0.3437
333,33.4345806476363,126.324311948481,0.19219484071230192
334,33.4348338348803,126.909657105936,0.20622
335,33.4349796791914,126.724939157344,0.343245
336,33.4358606259309,126.680793391511,0.399621
337,33.4359411786532,126.736248543312,0.343245
338,33.4359870126683,126.680438456392,0.399621
339,33.436550391855,126.423970570874,0.3812909975795941
340,33.4366903487978,126.424158794647,0.3812770024204059
341,33.4372485454518,126.677153598442,0.137025
342,33.4377436224569,126.42566268991,0.3437
343,33.4379355044698,126.327937582923,0.13748000000000002
344,33.4379464931581,126.73250865826,0.37151246250704756
345,33.4383285187565,126.732031757687,0.3714092081965676
346,33.4387947238882,126.427167730502,0.3812909975795941
347,33.4388665103582,126.744381950588,0.3714143694646398
348,33.43893866966,126.427353330218,0.3812770024204059
349,33.4390260284277,126.744839409636,0.399621
350,33.4391796071832,126.329386254274,0.13748000000000002
351,33.4395688920353,126.42808734911,0.3437
352,33.4410192088679,126.429511315336,0.3437
353,33.4433099700224,126.311885994175,0.18270000000000003
354,33.4433578077209,126.431586954408,0.38129449539234855
355,33.4435962754171,126.431816805271,0.3812735046076515
356,33.4441208040702,126.912947762086,0.20622
357,33.4449960075128,126.433331689318,0.3437
358,33.4450543355931,126.336065448899,0.32018
359,33.4458473008031,126.903807670493,0.343245
360,33.4458930538202,126.557958355784,0.20622
361,33.446408758467,126.434971681601,0.3437
362,33.4464557727124,126.557372605892,0.20621999999999996
363,33.4471827098691,126.91257888647,0.23043967085346218
364,33.4486894847696,126.91635751084,0.32018
365,33.4493550277228,126.915026740306,0.1827
366,33.450215274642,126.920771364786,0.32018
367,33.45029363305,126.912167169265,0.13748000000000002
368,33.4514035720973,126.369122060933,0.41198500000000005
369,33.4517308067179,126.366077028665,0.41198500000000005
370,33.4519008225567,126.341998091653,0.274505
371,33.4521172394064,126.911925134043,0.13748000000000002
372,33.4523963717166,126.344994337633,0.28893133827160494
373,33.4524229212358,126.382624077839,0.41198500000000005
374,33.4525866211234,126.911864733697,0.13748000000000002
375,33.4526884912095,126.709276573579,0.343245
376,33.4527343216207,126.385336639952,0.411985
377,33.4527634666688,126.348982418565,0.13748000000000002
378,33.4531994321482,126.350344076729,0.41198500000000005
379,33.4533235613411,126.390353990664,0.41198500000000005
380,33.4533460384464,126.440690384426,0.3437
381,33.4535848630936,126.353088359204,0.41198500000000005
382,33.4557024311075,126.401324558867,0.41198500000000005
383,33.4579666434294,126.410076763561,0.4119850000000001
384,33.4587989293056,126.310997980474,0.27496000000000004
385,33.4593254440093,126.4457503392,0.3437
386,33.460156565801,126.446842733651,0.37759599531176746
387,33.4602760456265,126.930940973848,0.32018
388,33.4602903462652,126.569870272092,0.32018
389,33.4609519281935,126.910636699357,0.13748000000000002
390,33.4610545956724,126.444332776353,0.4119850000000001
391,33.4611287415836,126.320568038665,0.27496000000000004
392,33.4622143482158,126.326551111199,0.3437
393,33.462227973735,126.423639137749,0.4119850000000001
394,33.4626767725677,126.330151792542,0.3437
395,33.4628694785099,126.569297413191,0.32018
396,33.4630901475992,126.45247916742,0.34369999999999995
397,33.4633416159234,126.454106417359,0.27496000000000004
398,33.4644143849608,126.54909841402,0.27496000000000004
399,33.464924556531,126.464348852757,0.5264
400,33.4653181788848,126.908612168017,0.3437
401,33.4658632729266,126.456384480352,0.442401821690467
402,33.4664333666973,126.454583167413,0.5264
403,33.4666066165642,126.454021511351,0.5264
404,33.4667771793738,126.518241729341,0.13748000000000002
405,33.4669065534262,126.516516073838,0.13748000000000002
406,33.4670543043359,126.515718042129,0.13748000000000002
407,33.467989107931,126.569884814736,0.32018
408,33.4681579285437,126.446368636228,0.5264
409,33.4686641115594,126.678234657653,0.137025
410,33.4693520230788,126.547313949218,0.27496000000000004
411,33.4697311615489,126.659985727317,0.41198500000000005
412,33.4699177931052,126.664161489308,0.411985
413,33.4703721796441,126.902792855364,0.3437
414,33.4704833664492,126.460846292339,0.27496000000000004
415,33.4705218980409,126.583974823556,0.343245
416,33.4709247002802,126.645640369681,0.41198500000000005
417,33.4710263037444,126.776546493998,0.343245
418,33.471060803632,126.545466761948,0.27496000000000004
419,33.4711644904546,126.395146649943,0.5264
420,33.4714756065794,126.570140018352,0.32018
421,33.4722764927296,126.418442753822,0.41467143579373106
422,33.4725049919444,126.424368218158,0.5640121686340641
423,33.4728188672202,126.463030136341,0.3437
424,33.4733901537049,126.409128845846,0.5264
425,33.4734941166381,126.54564685499,0.27496000000000004
426,33.4750542730316,126.527066823272,0.13748000000000002
427,33.4750783348768,126.531678917984,0.13748000000000002
428,33.4752557863881,126.637239102771,0.41198500000000005
429,33.4754460357445,126.388193465115,0.328488569284173
430,33.4761233963207,126.382742108857,0.3745625174955678
431,33.4761993547706,126.780031966172,0.3802165314133443
432,33.4763083664232,126.483321449213,0.27496000000000004
433,33.4765877036939,126.78088640456,0.3813360613246116
434,33.4774452416424,126.542702666953,0.13748000000000002
435,33.4777465587959,126.387802872481,0.36976804297587673
436,33.4777989563702,126.387917700177,0.3568895505035971
437,33.4780007098046,126.543842854539,0.0
438,33.4780366026205,126.388438506624,0.3437
439,33.4782573355277,126.468080699335,0.27496000000000004
440,33.4786049915587,126.783057387099,0.343245
441,33.4789589597056,126.482307105285,0.27496000000000004
442,33.4800531903494,126.625485805126,0.4119850000000001
443,33.4806787731719,126.47221616715,0.27496000000000004
444,33.4807030165459,126.398577021092,0.400076
445,33.4808641691093,126.398882003516,0.37182167529411764
446,33.4809458977838,126.518319792418,0.45766000000000007
447,33.4810271164441,126.516615480242,0.45766000000000007
448,33.481164405545,126.399447293064,0.3719569712027103
449,33.4813236175566,126.399747062104,0.400076
450,33.4819405547467,126.444915292285,0.38891999999999993
451,33.4820160853543,126.897890543057,0.3437
452,33.482143834857,126.444246042516,0.38892000000000004
453,33.4823322729175,126.442265792754,0.38891999999999993
454,33.4823917096749,126.441621730859,0.38892000000000004
455,33.4834327587274,126.404152782192,0.13748000000000002
456,33.4835885852766,126.496367948563,0.13748000000000002
457,33.4836605799524,126.405096018178,0.16569182755705833
458,33.4837190245419,126.405337996907,0.165609825891182
459,33.4852643036907,126.410895667416,0.15229079136690649
460,33.4854889916636,126.542504074337,0.27496000000000004
461,33.4857043348611,126.496451479799,0.13748000000000002
462,33.4857069297096,126.604162168012,0.4119850000000001
463,33.4858848982071,126.48997863686,0.32018
464,33.4859749608454,126.486408542467,0.32018
465,33.4860001482996,126.479550199085,0.27496000000000004
466,33.4863268973952,126.480149855493,0.27496000000000004
467,33.4865591553768,126.413986087756,0.13748000000000002
468,33.4876327408138,126.540414261975,0.24284024517985617
469,33.488395272595,126.483506573261,0.27496000000000004
470,33.4886513039141,126.518115042659,0.32018
471,33.4886994919865,126.597620980703,0.411985
472,33.4891323356354,126.51840519886,0.32018
473,33.4891609914275,126.539000293117,0.27496000000000004
474,33.489894397571,126.543623135914,0.32018
475,33.4899395851663,126.490153292774,0.32018
476,33.4900778664014,126.486557979572,0.2974725796178344
477,33.4915667776613,126.680766316837,0.13748000000000002
478,33.4917286478021,126.682267261409,0.13748000000000002
479,33.4918481088766,126.591872255149,0.3859044213270627
480,33.4918627421234,126.536408792357,0.27496000000000004
481,33.4921777480236,126.89404872612,0.3437
482,33.4922234913302,126.521426354595,0.45766000000000007
483,33.492272335083,126.519710511503,0.45766
484,33.4923347723675,126.490247073997,0.2960256883162725
485,33.4925391785774,126.426231105849,0.20622
486,33.492699147444,126.42824119922,0.20622
487,33.4927177726985,126.535596730549,0.13781188379255807
488,33.493035647622,126.430945980195,0.20622
489,33.4931841477486,126.442007667002,0.20621999999999996
490,33.4935455855654,126.445105230005,0.20622
491,33.4935503975795,126.479240886459,0.20622
492,33.4935980853931,126.477163823551,0.20622000000000001
493,33.4936237104763,126.496769042775,0.1827
494,33.4936610538566,126.433789198028,0.13748000000000002
495,33.4937925855376,126.492189386746,0.27496000000000004
496,33.493985553694,126.468509542659,0.20621999999999996
497,33.4940668666483,126.435871479764,0.17397279957768783
498,33.4941062100709,126.4662653862,0.20621999999999996
499,33.4942054912528,126.436670543026,0.20622
500,33.4946840540553,126.806103605086,0.343245
501,33.494762710456,126.53365432435,0.27496000000000004
502,33.4948673357636,126.450592823289,0.20622
503,33.4949290228189,126.461602198802,0.20622
504,33.4952687101035,126.459948043231,0.20622
505,33.495320741147,126.454360855413,0.20622000000000001
506,33.4953766474739,126.51979222988,0.32018
507,33.4966230227864,126.812151792968,0.343245
508,33.496710616894,126.581529061335,0.4495535269658296
509,33.4968633703578,126.58123009621,0.4495844730341705
510,33.496887491691,126.893155324487,0.3094169449309204
511,33.4974999603428,126.496946073897,0.4576600000000001
512,33.4981510228708,126.519834041828,0.32018
513,33.4983634604991,126.516407136545,0.38892
514,33.4993202105409,126.502750261043,0.27496000000000004
515,33.4994265233055,126.541298167922,0.45766
516,33.4998484915111,126.519871667626,0.14725934918793504
517,33.4999727103403,126.516469355238,0.30938260999942335
518,33.5000052095862,126.515572979381,0.27496000000000004
519,33.5000203975166,126.5249242305,0.27496000000000004
520,33.5001033348487,126.512851104811,0.27496000000000004
521,33.5001322103386,126.512046011949,0.27496000000000004
522,33.5003300857641,126.505998479791,0.3125536866563399
523,33.5007304293026,126.529106761554,0.20622
524,33.5007724911843,126.543836605272,0.4576600000000001
525,33.5014774884938,126.569223187609,0.44954734131884416
526,33.5016270326083,126.568923085567,0.4871530000000001
527,33.5017951159869,126.531511261486,0.27496000000000004
528,33.5029001170004,126.511233917306,0.38892
529,33.5032544289508,126.534802885849,0.27496000000000004
530,33.5040585224232,126.536446167754,0.3117622413793104
531,33.5043775850356,126.55061107438,0.45766000000000007
532,33.504811303868,126.526240074258,0.20622
533,33.5061024917709,126.529427823062,0.38892
534,33.5073491171156,126.556173167691,0.39665897340190226
535,33.5073840230796,126.540330948155,0.27496000000000004
536,33.5081082100276,126.887392793316,0.30931332686523727
537,33.5083586790626,126.533592760541,0.38892
538,33.508463678702,126.558231105407,0.45766000000000007
539,33.5087115227295,126.558702856002,0.45766000000000007
540,33.5090835853573,126.559424980577,0.45766000000000007
541,33.5097289600199,126.543144042534,0.27496000000000004
542,33.5115786476865,126.547563729266,0.27473250000000005
543,33.513333398275,126.542349229919,0.38892
544,33.5134292729189,126.553506574299,0.13748000000000002
545,33.5137085231915,126.554482792198,0.13748000000000002
546,33.5142054603757,126.538405823994,0.38892
547,33.5143900228253,126.555913292109,0.13748000000000002
548,33.5155009919739,126.557974823462,0.13748000000000002
549,33.5167100848778,126.530479386018,0.45766
550,33.5168000854569,126.524827980072,0.45766000000000007
551,33.5183112103728,126.860999574173,0.2748221392417152
552,33.5183272098976,126.882437448811,0.3437
553,33.518382922675,126.860343770252,0.3437
554,33.5184679598581,126.645684543347,0.343245
555,33.5187404599902,126.565636261184,0.27496000000000004
556,33.5189868046388,126.568861137262,0.3434325909128734
557,33.5193378977507,126.874346917457,0.20622
558,33.5197262729333,126.571488230259,0.41198500000000005
559,33.5198323570248,126.588049120389,0.38892
560,33.5202921646317,126.572699104268,0.41198500000000005
561,33.5210976164643,126.585400386165,0.274505
562,33.5212640228868,126.58139776162,0.411985
563,33.5213225162876,126.578403919114,0.343245
564,33.5213285478421,126.578036119903,0.3776322453587557
565,33.5213990224748,126.587288104401,0.3273841482550275
566,33.5255245822814,126.609951525907,0.41198500000000005
567,33.5276613418853,126.644821150935,0.343245
568,33.5278674855338,126.613582311098,0.34360111366622864
569,33.5291938352995,126.839578168525,0.343245
570,33.5298889291798,126.616461387075,0.27496000000000004
571,33.5347830556418,126.64252133137,0.20621999999999996
572,33.536816307871,126.658816396487,0.20622
573,33.5370848967475,126.665888501293,0.20621999999999996
574,33.5391278884871,126.826527565679,0.3437
575,33.5400890220911,126.825142636436,0.30936577836661305
576,33.546078085284,126.80404544982,0.2061418715665846
577,33.5467442104218,126.6910393861,0.13748000000000002
578,33.5478877247545,126.694628435615,0.13748000000000002
579,33.5493303043176,126.778124605659,0.20622
